[27May2026 11:28:30.401] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Red_Fog, --version, 1.21.1, --gameDir, C:/Users/grant/AppData/Roaming/PrismLauncher/instances/Journey High Tides/minecraft, --assetsDir, C:/Users/grant/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 246ce462051b443699b3d8f08edb935d, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.225, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[27May2026 11:28:30.406] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[27May2026 11:28:30.407] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[27May2026 11:28:31.622] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[27May2026 11:28:31.715] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[27May2026 11:28:32.010] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[27May2026 11:28:32.146] [main/WARN] [CrashAssistantJarInJarHelper/]: Stream injection failed; legacy loggers may retain blocking behavior.
[27May2026 11:28:32.148] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.11.8.jar)
[27May2026 11:28:32.416] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3080/PCIe/SSE2 GL version 4.6.0 NVIDIA 596.49, NVIDIA Corporation
[27May2026 11:32:00.203] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\grrr,,,
[27May2026 11:32:00.205] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\grrr,,,
[27May2026 11:32:01.887] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Deleting level its the FOURth episode!
[27May2026 11:32:01.887] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Attempt 1...
[27May2026 11:32:01.949] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\its the FOURth episode!
[27May2026 11:32:01.951] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\its the FOURth episode!
[27May2026 11:32:05.077] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Deleting level urgers!!!
[27May2026 11:32:05.077] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Attempt 1...
[27May2026 11:32:05.334] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\urgers!!!
[27May2026 11:32:05.344] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\urgers!!!
[27May2026 11:32:06.770] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Deleting level urgers!!! (1)
[27May2026 11:32:06.770] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Attempt 1...
[27May2026 11:32:07.001] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\urgers!!! (1)
[27May2026 11:32:07.008] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\urgers!!! (1)
[27May2026 11:32:09.009] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Deleting level gorb 2
[27May2026 11:32:09.009] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Attempt 1...
[27May2026 11:32:09.133] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\gorb 2
[27May2026 11:32:09.135] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\gorb 2
[27May2026 11:32:10.853] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Deleting level gorb 2 3
[27May2026 11:32:10.853] [Render thread/INFO] [net.minecraft.world.level.storage.LevelStorageSource/]: Attempt 1...
[27May2026 11:32:11.272] [Render thread/INFO] [xaero.hud.minimap.MinimapLogs/]: Deleted minimap world data at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\minimap\gorb 2 3
[27May2026 11:32:11.281] [Render thread/INFO] [xaero.map.WorldMap/]: Deleted world map cache at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\xaero\world-map\gorb 2 3
[27May2026 11:32:11.293] [Render thread/INFO] [chloride/]: Registering CHLORIDE built-in packs
[27May2026 11:32:11.539] [Render thread/INFO] [com.simibubi.create.Create/]: Created 489 recipes which will be injected into the game
[27May2026 11:32:11.545] [Render thread/INFO] [com.simibubi.create.Create/]: Created 19 tags which will be injected into the game
[27May2026 11:32:11.554] [Render thread/INFO] [plus.dragons.createdragonsplus.data.runtime.RuntimePackResources/]: Starting provider [plus.dragons.createdragonsplus.data.internal.CDPRuntimeRecipeProvider@431c3152] for runtime resource [create_dragons_plus:runtime]
[27May2026 11:32:11.564] [Render thread/INFO] [plus.dragons.createdragonsplus.data.runtime.RuntimePackResources/]: plus.dragons.createdragonsplus.data.internal.CDPRuntimeRecipeProvider@431c3152 finished after 9 ms
[27May2026 11:32:11.573] [Render thread/INFO] [Ksyxis/MOD_KSYXIS]: Ksyxis: No compatibility hacks were used.
[27May2026 11:32:11.626] [Render thread/WARN] [net.minecraft.server.MinecraftServer/]: Missing data pack eatinganimations:compat/farmersdelight
[27May2026 11:32:11.626] [Render thread/WARN] [net.minecraft.server.MinecraftServer/]: Missing data pack eatinganimations:compat/create
[27May2026 11:32:11.627] [Render thread/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack supplementaries:generated_pack, loading it automatically
[27May2026 11:32:11.627] [Render thread/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack legacy_art, loading it automatically
[27May2026 11:32:11.627] [Render thread/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack builtin/aether_accessories, loading it automatically
[27May2026 11:32:11.627] [Render thread/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack create:dynamic_data, loading it automatically
[27May2026 11:32:11.627] [Render thread/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack create_dragons_plus:runtime, loading it automatically
[27May2026 11:32:11.674] [Render thread/INFO] [KubeJS/]: Added bindings for script type SERVER from mod 'almostunified': [AlmostUnified]
[27May2026 11:32:11.680] [Render thread/INFO] [KubeJS Server/]: server_scripts:main.js#2: Hello, World! (Loaded server example script)
[27May2026 11:32:11.681] [Render thread/INFO] [KubeJS Server/]: Loaded script server_scripts:main.js in 0.006 s
[27May2026 11:32:11.696] [Render thread/INFO] [KubeJS Server/]: Loaded 1/1 KubeJS server scripts in 0.031 s with 0 errors and 0 warnings
[27May2026 11:32:11.696] [Render thread/INFO] [KubeJS Tweaks/]: Testing
[27May2026 11:32:11.709] [Render thread/ERROR] [KubeJS Server/]: ID.java#92: Error in 'ServerEvents.tags': Could not create ID from '#c:ingots/cast_iron'!
[27May2026 11:32:11.739] [Render thread/INFO] [com.teamabnormals.blueprint.core.Blueprint/]: Successfully loaded 6 data remolders!
[27May2026 11:32:11.741] [Render thread/INFO] [Moonlight/]: Resource cache state for SERVER_DATA: needs regeneration
[27May2026 11:32:11.742] [Render thread/INFO] [Moonlight/]: Deleting directory: C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\dynamic-data-pack-cache\supplementaries-generated_pack
[27May2026 11:32:11.746] [Render thread/INFO] [Moonlight/]: Cleared cache pack resources at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\dynamic-data-pack-cache\supplementaries-generated_pack in 4.266 ms
[27May2026 11:32:11.746] [Render thread/INFO] [Moonlight/]: Starting runtime resource generation for pack type SERVER_DATA with generators [supplementaries:generated_pack]
[27May2026 11:32:11.759] [Render thread/INFO] [Moonlight/]: Regenerating Dynamic SERVER_DATA Resources Provider [supplementaries:generated_pack], requested by strategy CACHED_FOLDER
[27May2026 11:32:11.775] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood naturesaura:ancient. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:black. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:blue. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:brown. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood domum_ornamentum:cactus. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood domum_ornamentum:cactus_extra. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.777] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood dawnoftimebuilder:charred_spruce. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.778] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:chestnut_noxwood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.778] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood createdieselgenerators:chip_wood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.778] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood cataclysm:chorus. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.778] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:cyan. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:ebony_noxwood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:gray. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:green. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:ivory_noxwood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:light_blue. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:light_gray. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:lime. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:magenta. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood silentgear:netherwood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.779] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:orange. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.780] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:pink. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.780] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:purple. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.780] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:red. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.780] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood betterarcheology:rotten. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.781] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:slate_noxwood. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.781] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood dawnoftimebuilder:waxed_oak. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.781] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:weeping_gala. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.781] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:white. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.781] [pool-21-thread-2/WARN] [Supplementaries/]: Could not find Sign for wood spectrum:yellow. Does this block even exist? It should! Skipping way sign recipe generation
[27May2026 11:32:11.811] [Render thread/INFO] [Moonlight/]: Generated runtime SERVER_DATA for pack supplementaries:generated_pack in 52.50 ms
[27May2026 11:32:11.814] [Render thread/INFO] [Moonlight/]: Populated search tree for pack at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\dynamic-data-pack-cache\supplementaries-generated_pack in 1.735 ms
[27May2026 11:32:11.814] [Render thread/INFO] [Moonlight/]: Finished runtime resources generation for 1 packs in a total of 67.83 ms 
[27May2026 11:32:13.187] [Worker-Main-4/INFO] [fzzy_config/]: Loaded config simplyswords:loot in 6ms
[27May2026 11:32:13.223] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_embur - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_embur
[27May2026 11:32:13.226] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_nightshade_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_nightshade_narrow
[27May2026 11:32:13.247] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_jacaranda_wide - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_jacaranda_wide
[27May2026 11:32:13.260] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_natures_spirit_joshua_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_natures_spirit_joshua_narrow
[27May2026 11:32:13.270] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_rainbow_eucalyptus_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_rainbow_eucalyptus_narrow
[27May2026 11:32:13.272] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:culturaldelights:blocks/exotic_roll_medley_block - Failed to parse either. First: Failed to parse either. First: Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: culturaldelights:exotic_roll_medley_block; Second: Not a json array: {"condition":"minecraft:block_state_property","block":"culturaldelights:exotic_roll_medley_block","properties":{"servings":"8"}}; Second: Not a json array: {"condition":"minecraft:inverted","term":{"condition":"minecraft:block_state_property","block":"culturaldelights:exotic_roll_medley_block","properties":{"servings":"8"}}}; Failed to parse either. First: Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: culturaldelights:exotic_roll_medley_block; Second: Not a json array: {"condition":"minecraft:block_state_property","block":"culturaldelights:exotic_roll_medley_block","properties":{"servings":"8"}}; Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: culturaldelights:exotic_roll_medley_block
[27May2026 11:32:13.307] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_natures_spirit_cypress_wide - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_natures_spirit_cypress_wide
[27May2026 11:32:13.327] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:more_immersive_wires:blocks/ae_dense_connector - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: more_immersive_wires:ae_dense_connector
[27May2026 11:32:13.381] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:more_immersive_wires:blocks/cc_connector - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: more_immersive_wires:cc_connector
[27May2026 11:32:13.398] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_pine - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_pine
[27May2026 11:32:13.404] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_natures_spirit_olive_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_natures_spirit_olive_narrow
[27May2026 11:32:13.410] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_natures_spirit_willow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_natures_spirit_willow
[27May2026 11:32:13.412] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_sythian_wide - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_sythian_wide
[27May2026 11:32:13.420] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_palm_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_palm_narrow
[27May2026 11:32:13.444] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_ether_narrow - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_ether_narrow
[27May2026 11:32:13.445] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_natures_spirit_wisteria - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_natures_spirit_wisteria
[27May2026 11:32:13.470] [Worker-Main-4/ERROR] [net.minecraft.world.level.storage.loot.LootDataType/]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:railways:blocks/track_byg_fir_wide - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: railways:track_byg_fir_wide
